"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"pipewire","858","15","86360064","3686400","393216","0","/usr/bin/pipewire","/usr/bin/pipewire -c filter-chain.conf","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3300","0",,"False","8/15/2025 1:32:18 AM",,"858",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","393216","393216","393216","393216","0","0","5259264","5259264","153468928","153468928","False","Normal","9097216","9097216","15","858",,"System.Diagnostics.ProcessThreadCollection","15","86360064","86360064","False",,,,"3686400","3686400",,"System.Diagnostics.ProcessModule (pipewire)","0","","True","pipewire","00:00:00","00:00:00","00:00:00",,
"pipewire-pulse","860","26","101117952","6352896","1179648","0","/usr/bin/pipewire","/usr/bin/pipewire-pulse","System.Diagnostics.Process (systemd)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2216","0",,"False","8/15/2025 1:32:18 AM",,"860",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","1179648","1179648","1179648","1179648","0","0","8970240","8970240","153243648","153243648","False","Normal","18247680","18247680","15","860",,"System.Diagnostics.ProcessThreadCollection","26","101117952","101117952","False",,,,"6352896","6352896",,"System.Diagnostics.ProcessModule (pipewire)","0","","True","pipewire-pulse","00:00:00.0100000","00:00:00.0400000","00:00:00.0300000",,
"polkit-mate-authentication-agent-1","885","11","262377472","12075008","1179648","0","/usr/libexec/polkit-mate-authentication-agent-1","/usr/libexec/polkit-mate-authentication-agent-1","System.Diagnostics.Process (xfce4-session)",,"0.98",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1860","0",,"False","8/15/2025 1:32:19 AM",,"1166",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","1179648","1179648","1179648","1179648","0","0","16793600","16793600","262377472","262377472","False","Normal","26992640","26992640","15","885",,"System.Diagnostics.ProcessThreadCollection","11","262377472","262377472","False",,,,"12075008","12075008",,"System.Diagnostics.ProcessModule (polkit-mate-authentication-agent-1)","0","","True","polkit-mate-authentication-agent-1","00:00:00.3300000","00:00:00.9800000","00:00:00.6500000",,
"polkitd","557",,"392278016","10723328","262144","0",,"/usr/lib/polkit-1/polkitd --no-debug --log-level=err","System.Diagnostics.Process (systemd)",,"3.73",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2020","0",,"False","8/15/2025 1:32:02 AM",,"557",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","262144","262144","262144","262144","0","0","10723328","10723328","392278016","392278016","False","Normal","46305280","46305280","15","557",,"System.Diagnostics.ProcessThreadCollection",,"392278016","392278016","False",,,,"10723328","10723328",,,"0","","True","polkitd","00:00:02.1500000","00:00:03.7300000","00:00:01.5800000",,
"pool_workqueue_release","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1336","0",,"False","8/15/2025 1:31:55 AM",,"3",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","pool_workqueue_release","00:00:00","00:00:00","00:00:00",,
"Privileged Cont","885","46","2518405120","127979520","0","0","/usr/lib/firefox-esr/firefox-esr","/usr/lib/firefox-esr/firefox-esr -contentproc -childID 6 -isForBrowser -prefsLen 33346 -prefMapSize 249770 -jsInitLen 234780 -parentBuildID 20241021193311 -greomni /usr/lib/firefox-esr/omni.ja -appomni /usr/lib/firefox-esr/browser/omni.ja -appDir /usr/lib/firefox-esr/browser {00fea485-ac8d-4b70-b197-76bd3d7d7411} 1462893 true tab","System.Diagnostics.Process (firefox-esr)",,"0.48",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4020","0",,"False","8/17/2025 11:26:43 AM",,"1463182",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","136642560","136642560","15380615168","-1799254016","False","Normal","65986560","65986560","15","885",,"System.Diagnostics.ProcessThreadCollection","46","2518405120","-1776562176","False",,,,"127979520","127979520",,"System.Diagnostics.ProcessModule (firefox-esr)","0","","True","Privileged Cont","00:00:00.1800000","00:00:00.4800000","00:00:00.3000000",,
"psimon","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3904","0",,"False","8/15/2025 1:32:03 AM",,"731",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","psimon","00:00:00","00:00:00","00:00:00",,
"psimon","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1496","0",,"False","8/15/2025 5:38:13 AM",,"110557",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","psimon","00:00:00","00:00:00","00:00:00",,
"pwsh","1421542","236","281479098368","282890240","0","0","/opt/microsoft/powershell/7/pwsh","/usr/bin/pwsh -NoProfile -EncodedCommand SQBtAHAAbwByAHQALQBNAG8AZAB1AGwAZQAgACcALwBoAG8AbQBlAC8AawBhAGwAaQAvAC4AdgBzAGMAbwBkAGUALwBlAHgAdABlAG4AcwBpAG8AbgBzAC8AbQBzAC0AdgBzAGMAbwBkAGUALgBwAG8AdwBlAHIAcwBoAGUAbABsAC0AMgAwADIANQAuADIALgAwAC8AbQBvAGQAdQBsAGUAcwAvAFAAbwB3AGUAcgBTAGgAZQBsAGwARQBkAGkAdABvAHIAUwBlAHIAdgBpAGMAZQBzAC8AUABvAHcAZQByAFMAaABlAGwAbABFAGQAaQB0AG8AcgBTAGUAcgB2AGkAYwBlAHMALgBwAHMAZAAxACcAOwAgAFMAdABhAHIAdAAtAEUAZABpAHQAbwByAFMAZQByAHYAaQBjAGUAcwAgAC0ASABvAHMAdABOAGEAbQBlACAAJwBWAGkAcwB1AGEAbAAgAFMAdAB1AGQAaQBvACAAQwBvAGQAZQAgAEgAbwBzAHQAJwAgAC0ASABvAHMAdABQAHIAbwBmAGkAbABlAEkAZAAgACcATQBpAGMAcgBvAHMAbwBmAHQALgBWAFMAQwBvAGQAZQAnACAALQBIAG8AcwB0AFYAZQByAHMAaQBvAG4AIAAnADIAMAAyADUALgAyAC4AMAAnACAALQBCAHUAbgBkAGwAZQBkAE0AbwBkAHUAbABlAHMAUABhAHQAaAAgACcALwBoAG8AbQBlAC8AawBhAGwAaQAvAC4AdgBzAGMAbwBkAGUALwBlAHgAdABlAG4AcwBpAG8AbgBzAC8AbQBzAC0AdgBzAGMAbwBkAGUALgBwAG8AdwBlAHIAcwBoAGUAbABsAC0AMgAwADIANQAuADIALgAwAC8AbQBvAGQAdQBsAGUAcwAnACAALQBFAG4AYQBiAGwAZQBDAG8AbgBzAG8AbABlAFIAZQBwAGwAIAAtAFMAdABhAHIAdAB1AHAAQgBhAG4AbgBlAHIAIAAiAFAAbwB3AGUAcgBTAGgAZQBsAGwAIABFAHgAdABlAG4AcwBpAG8AbgAgAHYAMgAwADIANQAuADIALgAwAAoAQwBvAHAAeQByAGkAZwBoAHQAIAAoAGMAKQAgAE0AaQBjAHIAbwBzAG8AZgB0ACAAQwBvAHIAcABvAHIAYQB0AGkAbwBuAC4ACgAKAGgAdAB0AHAAcwA6AC8ALwBhAGsAYQAuAG0AcwAvAHYAcwBjAG8AZABlAC0AcABvAHcAZQByAHMAaABlAGwAbAAKAFQAeQBwAGUAIAAnAGgAZQBsAHAAJwAgAHQAbwAgAGcAZQB0ACAAaABlAGwAcAAuAAoAIgAgAC0ATABvAGcATABlAHYAZQBsACAAJwBXAGEAcgBuAGkAbgBnACcAIAAtAEwAbwBnAFAAYQB0AGgAIAAnAC8AaABvAG0AZQAvAGsAYQBsAGkALwAuAGMAbwBuAGYAaQBnAC8AQwBvAGQAZQAvAGwAbwBnAHMALwAyADAAMgA1ADAAOAAwADMAVAAxADcANAA4ADAANwAvAHcAaQBuAGQAbwB3ADIALwBlAHgAdABoAG8AcwB0AC8AbQBzAC0AdgBzAGMAbwBkAGUALgBwAG8AdwBlAHIAcwBoAGUAbABsACcAIAAtAFMAZQBzAHMAaQBvAG4ARABlAHQAYQBpAGwAcwBQAGEAdABoACAAJwAvAGgAbwBtAGUALwBrAGEAbABpAC8ALgBjAG8AbgBmAGkAZwAvAEMAbwBkAGUALwBVAHMAZQByAC8AZwBsAG8AYgBhAGwAUwB0AG8AcgBhAGcAZQAvAG0AcwAtAHYAcwBjAG8AZABlAC4AcABvAHcAZQByAHMAaABlAGwAbAAvAHMAZQBzAHMAaQBvAG4AcwAvAFAAUwBFAFMALQBWAFMAQwBvAGQAZQAtADEAMwAzADUANwAzADgALQA1ADgAOAA4ADAAMwAuAGoAcwBvAG4AJwAgAC0ARgBlAGEAdAB1AHIAZQBGAGwAYQBnAHMAIABAACgAKQAgAA==","System.Diagnostics.Process (Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version)",,"27.609912",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3744","0",,"False","8/17/2025 10:05:42 AM",,"1421542",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","282890240","282890240","281546227712","-1921613824","False","Normal","371023872","371023872","15","1421542",,"System.Diagnostics.ProcessThreadCollection","236","281479098368","-1988743168","False",,,,"282890240","282890240",,"System.Diagnostics.ProcessModule (pwsh)","0","","True","pwsh","00:00:07.9943680","00:00:27.6103160","00:00:19.6159480",,
"pwsh","1434248","162","280775995392","136101888","0","0","/opt/microsoft/powershell/7/pwsh","pwsh","System.Diagnostics.Process (zsh)",,"2.89",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2836","0",,"False","8/17/2025 10:32:32 AM",,"1434828",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","136101888","136101888","280784465920","1611591680","False","Normal","183926784","183926784","15","1434248",,"System.Diagnostics.ProcessThreadCollection","162","280775995392","1603121152","False",,,,"136101888","136101888",,"System.Diagnostics.ProcessModule (pwsh)","0","","True","pwsh","00:00:00.5100000","00:00:02.8900000","00:00:02.3800000",,
"python3","1032","15","42741760","23277568","9175040","0","/usr/bin/python3.13","python3 /usr/bin/wsdd --no-host --discovery --listen /run/user/1000/gvfsd/wsdd","System.Diagnostics.Process (gvfsd-wsdd)",,"8.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3640","0",,"False","8/15/2025 1:40:49 AM",,"6083",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","9175040","9175040","9175040","9175040","0","0","32452608","32452608","43008000","43008000","False","Normal","21143552","21143552","15","1032",,"System.Diagnostics.ProcessThreadCollection","15","42741760","42741760","False",,,,"23277568","23277568",,"System.Diagnostics.ProcessModule (python3.13)","0","","True","python3","00:00:04.5800000","00:00:08.0500000","00:00:03.4700000",,
"qterminal","885","24","471240704","102313984","0","0","/usr/bin/qterminal","/usr/bin/qterminal","System.Diagnostics.Process (systemd)",,"2.2599999",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2764","0",,"False","8/17/2025 10:31:28 AM",,"1434245",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","106491904","106491904","542863360","542863360","False","Normal","25518080","25518080","15","885",,"System.Diagnostics.ProcessThreadCollection","24","471240704","471240704","False",,,,"102313984","102313984",,"System.Diagnostics.ProcessModule (qterminal)","0","","True","qterminal","00:00:01.1900000","00:00:02.2599999","00:00:01.0700000",,
"rcu_exp_gp_kthread_worker","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"1.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1908","0",,"False","8/15/2025 1:31:55 AM",,"19",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","rcu_exp_gp_kthread_worker","00:00:01.0500000","00:00:01.0500000","00:00:00",,
"rcu_exp_par_gp_kthread_worker/0","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1824","0",,"False","8/15/2025 1:31:55 AM",,"18",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","rcu_exp_par_gp_kthread_worker/0","00:00:00","00:00:00","00:00:00",,
"rcu_preempt","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"101.15",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1456","0",,"False","8/15/2025 1:31:55 AM",,"17",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","rcu_preempt","00:01:41.1500000","00:01:41.1500000","00:00:00",,
"rcu_tasks_kthread","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","236","0",,"False","8/15/2025 1:31:55 AM",,"13",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","rcu_tasks_kthread","00:00:00","00:00:00","00:00:00",,
"rcu_tasks_rude_kthread","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3476","0",,"False","8/15/2025 1:31:55 AM",,"14",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","rcu_tasks_rude_kthread","00:00:00","00:00:00","00:00:00",,
"rcu_tasks_trace_kthread","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2900","0",,"False","8/15/2025 1:31:55 AM",,"15",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","rcu_tasks_trace_kthread","00:00:00","00:00:00","00:00:00",,
"rtkit-daemon","760",,"87928832","2699264","0","0",,"/usr/libexec/rtkit-daemon","System.Diagnostics.Process (systemd)",,"8.39",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3964","1",,"False","8/15/2025 1:32:04 AM",,"760",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","2699264","2699264","155037696","155037696","False","BelowNormal","17301504","17301504","15","760",,"System.Diagnostics.ProcessThreadCollection",,"87928832","87928832","False",,,,"2699264","2699264",,,"0","","True","rtkit-daemon","00:00:07.7800000","00:00:08.3900000","00:00:00.6100000",,
"scsi_eh_0","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1712","0",,"False","8/15/2025 1:31:57 AM",,"265",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","scsi_eh_0","00:00:00.0100000","00:00:00.0100000","00:00:00",,
"scsi_eh_1","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2136","0",,"False","8/15/2025 1:31:57 AM",,"267",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","scsi_eh_1","00:00:00.0100000","00:00:00.0100000","00:00:00",,
"scsi_eh_2","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3920","0",,"False","8/15/2025 1:31:57 AM",,"269",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","scsi_eh_2","00:00:00","00:00:00","00:00:00",,
"Socket Process","885","25","232009728","37765120","0","0","/usr/lib/firefox-esr/firefox-esr","/usr/lib/firefox-esr/firefox-esr -contentproc -parentBuildID 20241021193311 -prefsLen 28555 -prefMapSize 249770 -appDir /usr/lib/firefox-esr/browser {592ac08f-ac3f-45d9-b17a-c63947ac677e} 1462893 true socket","System.Diagnostics.Process (firefox-esr)",,"0.03",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3264","0",,"False","8/17/2025 11:26:40 AM",,"1462966",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","37765120","37765120","232009728","232009728","False","Normal","14397440","14397440","15","885",,"System.Diagnostics.ProcessThreadCollection","25","232009728","232009728","False",,,,"37765120","37765120",,"System.Diagnostics.ProcessModule (firefox-esr)","0","","True","Socket Process","00:00:00.0100000","00:00:00.0300000","00:00:00.0200000",,
"ssh-agent","1018",,"10575872","430080","1179648","0",,"/usr/bin/ssh-agent -s","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3900","0",,"False","8/15/2025 1:32:18 AM",,"1018",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","1179648","1179648","1179648","1179648","0","0","1740800","1740800","10575872","10575872","False","Normal","946176","946176","15","1018",,"System.Diagnostics.ProcessThreadCollection",,"10575872","10575872","False",,,,"430080","430080",,,"0","","True","ssh-agent","00:00:00","00:00:00","00:00:00",,
"systemd","1",,"23576576","11759616","917504","0",,"/sbin/init splash",,,"15.06",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3520","0",,"False","8/15/2025 1:31:55 AM",,"1",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","917504","917504","917504","917504","0","0","20779008","20779008","31326208","31326208","False","Normal","3653632","3653632","15","1",,"System.Diagnostics.ProcessThreadCollection",,"23576576","23576576","False",,,,"11759616","11759616",,,"0","","True","systemd","00:00:09.4900000","00:00:15.0600000","00:00:05.5700000",,
"systemd","838","84","22065152","9015296","1572864","0",,"/usr/lib/systemd/systemd --user","System.Diagnostics.Process (systemd)",,"0.48",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1724","0",,"False","8/15/2025 1:32:17 AM",,"838",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","1572864","1572864","1572864","1572864","0","0","12357632","12357632","22102016","22102016","False","Normal","2457600","2457600","15","838",,"System.Diagnostics.ProcessThreadCollection","84","22065152","22065152","False",,,,"9015296","9015296",,,"0","","True","systemd","00:00:00.2300000","00:00:00.4800000","00:00:00.2500000",,
"systemd-journald","369363",,"68775936","20385792","655360","0",,"/usr/lib/systemd/systemd-journald","System.Diagnostics.Process (systemd)",,"6.61",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3760","0",,"False","8/15/2025 10:43:16 PM",,"369363",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","655360","655360","655360","655360","0","0","20905984","20905984","68775936","68775936","False","Normal","26783744","26783744","15","369363",,"System.Diagnostics.ProcessThreadCollection",,"68775936","68775936","False",,,,"20385792","20385792",,,"0","","True","systemd-journald","00:00:04.6600000","00:00:06.6100000","00:00:01.9500000",,
"systemd-logind","110559",,"18554880","7458816","786432","0",,"/usr/lib/systemd/systemd-logind","System.Diagnostics.Process (systemd)",,"2.24",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3428","0",,"False","8/15/2025 5:38:13 AM",,"110559",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","786432","786432","786432","786432","0","0","8790016","8790016","18554880","18554880","False","Normal","1273856","1273856","15","110559",,"System.Diagnostics.ProcessThreadCollection",,"18554880","18554880","False",,,,"7458816","7458816",,,"0","","True","systemd-logind","00:00:01.5300000","00:00:02.2400000","00:00:00.7100000",,
"systemd-udevd","110547",,"31064064","6971392","786432","0",,"/usr/lib/systemd/systemd-udevd","System.Diagnostics.Process (systemd)",,"2.5299999",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3040","0",,"False","8/15/2025 5:38:13 AM",,"110547",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","786432","786432","786432","786432","0","0","8138752","8138752","31096832","31096832","False","Normal","2826240","2826240","15","110547",,"System.Diagnostics.ProcessThreadCollection",,"31064064","31064064","False",,,,"6971392","6971392",,,"0","","True","systemd-udevd","00:00:01.5100000","00:00:02.5299999","00:00:01.0200000",,
"Thunar","885","19","638095360","48795648","3014656","0","/usr/bin/thunar","Thunar --sm-client-id 2761074ae-f60e-473e-9de6-37bb98786c26 --daemon","System.Diagnostics.Process (xfce4-session)",,"83.69",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2984","0",,"False","8/15/2025 1:32:19 AM",,"1077",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","3014656","3014656","3014656","3014656","0","0","56291328","56291328","641331200","641331200","False","Normal","79499264","79499264","15","885",,"System.Diagnostics.ProcessThreadCollection","19","638095360","638095360","False",,,,"48795648","48795648",,"System.Diagnostics.ProcessModule (thunar)","0","","True","Thunar","00:00:32.3400000","00:01:23.6900000","00:00:51.3500000",,
"udisksd","1092",,"480505856","8802304","1703936","0",,"/usr/libexec/udisks2/udisksd","System.Diagnostics.Process (systemd)",,"7.48",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3376","0",,"False","8/15/2025 1:32:19 AM",,"1092",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","1703936","1703936","1703936","1703936","0","0","13856768","13856768","480505856","480505856","False","Normal","52547584","52547584","15","1092",,"System.Diagnostics.ProcessThreadCollection",,"480505856","480505856","False",,,,"8802304","8802304",,,"0","","True","udisksd","00:00:04.9900000","00:00:07.4800000","00:00:02.4900000",,
"upowerd","1139",,"332677120","16654336","1441792","0",,"/usr/libexec/upowerd","System.Diagnostics.Process (systemd)",,"77.9599999",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3364","0",,"False","8/15/2025 1:32:19 AM",,"1139",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","1441792","1441792","1441792","1441792","0","0","16654336","16654336","391831552","391831552","False","Normal","43589632","43589632","15","1139",,"System.Diagnostics.ProcessThreadCollection",,"332677120","332677120","False",,,,"16654336","16654336",,,"0","","True","upowerd","00:00:49.7700000","00:01:17.9599999","00:00:28.1900000",,
"Utility Process","885","23","228851712","33746944","0","0","/usr/lib/firefox-esr/firefox-esr","/usr/lib/firefox-esr/firefox-esr -contentproc -parentBuildID 20241021193311 -sandboxingKind 0 -prefsLen 33346 -prefMapSize 249770 -appDir /usr/lib/firefox-esr/browser {40250525-4046-4e7f-9658-87cc38b5aa3c} 1462893 true utility","System.Diagnostics.Process (firefox-esr)",,"0.06",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2608","0",,"False","8/17/2025 11:26:43 AM",,"1463111",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","33746944","33746944","228851712","228851712","False","Normal","14553088","14553088","15","885",,"System.Diagnostics.ProcessThreadCollection","23","228851712","228851712","False",,,,"33746944","33746944",,"System.Diagnostics.ProcessModule (firefox-esr)","0","","True","Utility Process","00:00:00.0400000","00:00:00.0600000","00:00:00.0200000",,
"VBoxClient","944","5","17674240","1187840","262144","0","/usr/bin/VBoxClient","/usr/bin/VBoxClient --clipboard","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1704","0",,"False","8/15/2025 1:32:18 AM",,"945",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","262144","262144","262144","262144","0","0","1712128","1712128","17674240","17674240","False","Normal","9191424","9191424","15","944",,"System.Diagnostics.ProcessThreadCollection","5","17674240","17674240","False",,,,"1187840","1187840",,"System.Diagnostics.ProcessModule (VBoxClient)","0","","True","VBoxClient","00:00:00","00:00:00","00:00:00",,
"VBoxClient","944","9","220618752","3256320","262144","0","/usr/bin/VBoxClient","/usr/bin/VBoxClient --clipboard","System.Diagnostics.Process (VBoxClient)",,"65.36",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1960","0",,"False","8/15/2025 1:32:18 AM",,"946",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","262144","262144","262144","262144","0","0","3997696","3997696","220712960","220712960","False","Normal","11255808","11255808","15","944",,"System.Diagnostics.ProcessThreadCollection","9","220618752","220618752","False",,,,"3256320","3256320",,"System.Diagnostics.ProcessModule (VBoxClient)","0","","True","VBoxClient","00:01:05.1400000","00:01:05.3600000","00:00:00.2200000",,
